fbase,qrunid,SIDTIME,LSTEND,HA,HAEND,AIRMASS,TELALT,TELAZ,CRVAL1,CRVAL2,JDTDB,OBS_X,OBS_Y,OBS_Z,OBS_VX,OBS_VY,OBS_VZ
wircam_H2_1966137p_fixed.fits.fz.fcat,16AQ19,18:52:59.59,18:53:09.62,-0:45:25.23,-0:45:15.20,1.054,71.6273,31.0987,294.585129472,35.1301910310,2457586.898252097,0.4333333564485307,-0.8424640599486778,-0.3653665106954548,0.01554965922000806,0.006677448346826846,0.002869710185170029
wircam_H2_1966138p_fixed.fits.fz.fcat,16AQ19,18:53:25.96,18:53:35.99,-0:45:01.80,-0:44:51.77,1.054,71.6951,30.9325,294.597483381,35.1067098790,2457586.898556497,0.4333380897425508,-0.8424620272504748,-0.365365637150874,0.01554951246671946,0.0066779929445134,0.002869741664091924
wircam_H2_1966139p_fixed.fits.fz.fcat,16AQ19,18:53:49.18,18:53:59.15,-0:44:40.05,-0:44:30.08,1.053,71.7210,30.7025,294.603427244,35.1283944810,2457586.898824498,0.4333422569944329,-0.8424602374841603,-0.3653648680564052,0.01554938250600804,0.006678472257806507,0.002869769379996001
wircam_H2_1966140p_fixed.fits.fz.fcat,16AQ19,18:54:13.04,18:54:23.17,-0:44:10.32,-0:44:00.19,1.053,71.7970,30.4762,294.578984805,35.1086102430,2457586.899099898,0.4333465392759248,-0.8424583981650937,-0.3653640777179896,0.01554924825351751,0.006678964596252626,0.002869797871416631
wircam_H2_1966141p_fixed.fits.fz.fcat,16AQ19,18:54:38.31,18:54:48.43,-0:43:47.00,-0:43:36.88,1.053,71.8538,30.2957,294.587307746,35.0951393440,2457586.899391598,0.4333510749708184,-0.8424564498350724,-0.3653632405935433,0.01554910523680867,0.006679485928442596,0.002869828050467031
wircam_H2_1966142p_fixed.fits.fz.fcat,16AQ19,18:55:03.93,18:55:14.00,-0:43:23.34,-0:43:13.27,1.053,71.8611,30.0026,294.595307006,35.1417213610,2457586.899687298,0.4333556728196145,-0.8424544746330151,-0.3653623919808774,0.01554895933835082,0.006680014152154661,0.002869858648120116
wircam_H2_1966143p_fixed.fits.fz.fcat,16AQ19,18:55:30.25,18:55:40.32,-0:42:58.01,-0:42:47.94,1.052,71.9329,29.8148,294.599365229,35.1167465910,2457586.899991097,0.4333603965705756,-0.8424524451623131,-0.3653615201130492,0.01554880859732086,0.006680556643608761,0.002869890078572227
wircam_H2_1966144p_fixed.fits.fz.fcat,16AQ19,18:55:50.50,18:56:00.68,-0:42:33.83,-0:42:23.65,1.052,71.9767,29.5923,294.583135682,35.1201167190,2457586.900224797,0.4333640303135964,-0.8424508838674507,-0.3653608494169018,0.01554869197901923,0.006680973801012693,0.002869914260588375
wircam_H2_1966145p_fixed.fits.fz.fcat,16AQ19,18:56:14.06,18:56:24.09,-0:42:16.63,-0:42:06.60,1.052,71.9981,29.4161,294.609484723,35.1333657840,2457586.900496798,0.4333682595392597,-0.8424490665765769,-0.365360068796405,0.01554855562029625,0.006681459177435212,0.002869942381876105
wircam_H2_1966146p_fixed.fits.fz.fcat,16AQ19,18:56:38.03,18:56:48.05,-0:41:43.85,-0:41:33.83,1.051,72.0860,29.1708,294.573029831,35.1033943480,2457586.900773398,0.4333725602505523,-0.8424472184167026,-0.3653592749663705,0.01554841631372909,0.006681952591029279,0.002869971005487056
wircam_J_1966148p_fixed.fits.fz.fcat,16AQ19,18:57:40.44,18:58:05.49,-0:40:45.85,-0:40:20.80,1.051,72.1851,28.6010,294.591053833,35.1184531910,2457586.901580703,0.4333851124078887,-0.8424418234582863,-0.3653569579891047,0.0155480052723307,0.006683391650119986,0.00287005457180197
wircam_J_1966149p_fixed.fits.fz.fcat,16AQ19,18:58:18.78,18:58:43.90,-0:40:00.18,-0:39:35.06,1.050,72.2769,28.1912,294.560347634,35.1103115340,2457586.902023203,0.4333919923497018,-0.8424388658831666,-0.3653556879798515,0.01554777717352459,0.00668417966306457,0.002870100349310309
wircam_J_1966150p_fixed.fits.fz.fcat,16AQ19,18:58:55.44,18:59:20.46,-0:39:33.30,-0:39:08.28,1.050,72.3395,27.9727,294.601370946,35.0931728280,2457586.902446403,0.433398572122638,-0.8424360369788815,-0.3653544733440976,0.01554755727933111,0.006684932945205349,0.002870144157182857
wircam_J_1966151p_fixed.fits.fz.fcat,16AQ19,18:59:34.00,18:59:59.11,-0:38:59.63,-0:38:34.52,1.050,72.3742,27.5888,294.621638676,35.1268267120,2457586.902891403,0.4334054907338207,-0.8424330620076055,-0.3653531961197104,0.01554732426304504,0.006685724492037861,0.002870190203478183
wircam_J_1966152p_fixed.fits.fz.fcat,16AQ19,19:00:12.65,19:00:37.77,-0:38:11.19,-0:37:46.07,1.049,72.4463,27.1013,294.580848465,35.1436997530,2457586.903337503,0.4334124263426768,-0.8424300793290225,-0.3653519157175636,0.01554708873073652,0.006686517528214662,0.002870236377557487
wircam_J_1966153p_fixed.fits.fz.fcat,16AQ19,19:00:52.41,19:01:17.68,-0:37:28.99,-0:37:03.72,1.049,72.5292,26.7045,294.570608981,35.1353255330,2457586.903796403,0.4334195608457096,-0.8424270106990603,-0.3653505985551845,0.01554684431083204,0.00668733271067666,0.002870283873540005
wircam_J_1966154p_fixed.fits.fz.fcat,16AQ19,19:01:31.26,19:01:56.33,-0:36:59.92,-0:36:34.85,1.048,72.6093,26.4759,294.611374381,35.1018045410,2457586.904244903,0.4334265335513953,-0.8424240112517964,-0.3653493112224651,0.01554660358344389,0.006688128981109994,0.002870330325218983
wircam_J_1966155p_fixed.fits.fz.fcat,16AQ19,19:02:13.79,19:02:38.86,-0:36:15.92,-0:35:50.85,1.048,72.6532,25.9846,294.605263694,35.1384222830,2457586.904735803,0.4334341653140181,-0.8424207278354799,-0.3653479021648262,0.01554633772226927,0.006688999833322723,0.002870381134772227
wircam_J_1966156p_fixed.fits.fz.fcat,16AQ19,19:02:54.40,19:03:19.82,-0:35:28.47,-0:35:03.05,1.047,72.7699,25.5762,294.576804622,35.0985472210,2457586.905204503,0.4334414518225749,-0.8424175925065414,-0.3653465568058279,0.01554608172689897,0.006689830667118788,0.00287042965743291
wircam_J_1966157p_fixed.fits.fz.fcat,16AQ19,19:03:35.51,19:04:00.78,-0:34:44.91,-0:34:19.64,1.047,72.8214,25.0979,294.566960377,35.1234868650,2457586.905679003,0.4334488283765638,-0.8424144179823803,-0.3653451947752872,0.01554582056288711,0.006690671300624021,0.002870478774950039
wircam_J_1966158p_fixed.fits.fz.fcat,16AQ19,19:04:13.31,19:04:38.38,-0:34:18.85,-0:33:53.78,1.047,72.8721,24.8585,294.615329035,35.1135752140,2457586.906115303,0.4334556109652645,-0.8424114986739941,-0.365343942375545,0.01554557843428155,0.006691443723923354,0.002870523966414619
wircam_J_1966159p_fixed.fits.fz.fcat,16AQ19,19:04:53.32,19:05:18.39,-0:33:31.50,-0:33:06.43,1.046,72.9350,24.3484,294.584854879,35.1302726790,2457586.906577103,0.4334627898538314,-0.8424084083766314,-0.3653426167565301,0.01554532009032988,0.006692260607234156,0.002870571792872941
wircam_J_1966160p_fixed.fits.fz.fcat,16AQ19,19:05:32.82,19:05:57.89,-0:32:54.95,-0:32:29.88,1.046,73.0154,24.0047,294.597398564,35.1068506310,2457586.907033103,0.4334698784611548,-0.8424053565220089,-0.3653413077650453,0.01554506298456088,0.006693066747878162,0.002870618993630408
wircam_J_1966161p_fixed.fits.fz.fcat,16AQ19,19:06:12.73,19:06:37.85,-0:32:16.50,-0:31:51.38,1.046,73.0558,23.5804,294.603102091,35.1283747550,2457586.907493703,0.4334770384569703,-0.8424022735080648,-0.3653399855469431,0.01554480129619408,0.006693880414557807,0.002870666709930129
wircam_J_1966162p_fixed.fits.fz.fcat,16AQ19,19:06:53.06,19:07:18.07,-0:31:30.30,-0:31:05.29,1.045,73.1469,23.1220,294.578982896,35.1083761530,2457586.907959203,0.4334842745000073,-0.8423991573154693,-0.365338649240364,0.01554453463747119,0.006694702039094806,0.002870714928553072
wircam_J_1966163p_fixed.fits.fz.fcat,16AQ19,19:07:29.55,19:07:54.62,-0:30:55.76,-0:30:30.69,1.045,73.2110,22.7829,294.586589910,35.0955499250,2457586.908380403,0.4334908218068709,-0.8423963373504828,-0.3653374400860541,0.01554429173775541,0.00669544504564126,0.002870758555765514
wircam_J_1966164p_fixed.fits.fz.fcat,16AQ19,19:08:16.09,19:08:41.16,-0:30:11.18,-0:29:46.11,1.045,73.2353,22.2430,294.595009168,35.1417075730,2457586.908917603,0.4334991721165817,-0.8423927403030493,-0.3653358978996094,0.01554397926627343,0.006696391854412729,0.00287081420789087
wircam_J_1966165p_fixed.fits.fz.fcat,16AQ19,19:08:57.66,19:09:22.84,-0:29:30.58,-0:29:05.40,1.044,73.3186,21.8414,294.599072726,35.1173530700,2457586.909397403,0.4335066300504218,-0.8423895271715004,-0.3653345204710305,0.01554369785511065,0.006697236806135131,0.002870863907045413
wircam_J_1966166p_fixed.fits.fz.fcat,16AQ19,19:09:36.02,19:10:01.16,-0:28:48.32,-0:28:23.18,1.044,73.3763,21.3839,294.582627031,35.1204157930,2457586.909840203,0.4335135127420235,-0.8423865614624892,-0.3653332492423299,0.01554343628130879,0.006698016041642366,0.002870909785899665
wircam_J_1966167p_fixed.fits.fz.fcat,16AQ19,19:10:13.44,19:10:38.76,-0:28:17.25,-0:27:51.93,1.044,73.4079,21.0308,294.609442329,35.1334672050,2457586.910272103,0.4335202258966888,-0.8423836684253584,-0.3653320092867347,0.01554317927688571,0.00669877547503944,0.002870954519104464
wircam_J_1966168p_fixed.fits.fz.fcat,16AQ19,19:10:56.52,19:11:21.59,-0:27:25.37,-0:27:00.30,1.043,73.5076,20.5065,294.572542048,35.1038338550,2457586.910769403,0.433527955445608,-0.8423803369070685,-0.3653305815482503,0.01554288110399017,0.006699649209001179,0.002871006064517165
wircam_H2_1977608p_fixed.fits.fz.fcat,16BQ03,19:21:40.93,19:21:50.90,-0:16:45.16,-0:16:35.19,1.039,74.2158,13.0629,294.590456438,35.1183911550,2457617.833477189,0.8290165943926882,-0.5350398987969922,-0.2320959038657781,0.009912629753755035,0.01289948522609031,0.005554405390731326
wircam_H2_1977609p_fixed.fits.fz.fcat,16BQ03,19:22:09.91,19:22:19.88,-0:16:08.84,-0:15:58.87,1.039,74.2554,12.6421,294.559771393,35.1100158240,2457617.833811589,0.829019909132146,-0.5350355851170289,-0.2320940464688649,0.009912366836018241,0.01290003597503316,0.005554427819022541
wircam_H2_1977610p_fixed.fits.fz.fcat,16BQ03,19:22:33.92,19:22:43.90,-0:15:54.62,-0:15:44.64,1.039,74.2841,12.4840,294.600550109,35.0933855880,2457617.834088789,0.8290226568099349,-0.5350320091637814,-0.2320925067788923,0.009912148043410767,0.01290049228721032,0.005554446404981745
wircam_H2_1977611p_fixed.fits.fz.fcat,16BQ03,19:22:59.14,19:23:09.26,-0:15:34.29,-0:15:24.17,1.039,74.2698,12.1962,294.621027307,35.1267084270,2457617.834379889,0.8290255422026805,-0.5350282537607874,-0.2320908898767155,0.009911917582804247,0.01290097123037053,0.005554465925085889
wircam_H2_1977612p_fixed.fits.fz.fcat,16BQ03,19:23:23.95,19:23:33.98,-0:14:59.69,-0:14:49.66,1.039,74.2815,11.7685,294.580128160,35.1434441520,2457617.834666289,0.8290283809433536,-0.5350245588551277,-0.2320892990748933,0.009911689986321359,0.01290144204823231,0.005554485136745948
wircam_H2_1977613p_fixed.fits.fz.fcat,16BQ03,19:23:47.77,19:23:57.90,-0:14:33.43,-0:14:23.30,1.039,74.3108,11.4509,294.570003917,35.1351299980,2457617.834941189,0.8290311056368045,-0.5350210121866387,-0.2320877721444075,0.00991147084120636,0.01290189373374822,0.005554503568483111
wircam_H2_1977614p_fixed.fits.fz.fcat,16BQ03,19:24:12.78,19:24:22.81,-0:14:18.20,-0:14:08.17,1.039,74.3552,11.2915,294.610793245,35.1016736010,2457617.835229989,0.8290339680362634,-0.5350172860512112,-0.2320861680009688,0.009911239807775113,0.0129023679533076,0.005554522938771555
wircam_H2_1977615p_fixed.fits.fz.fcat,16BQ03,19:24:35.95,19:24:46.07,-0:13:53.56,-0:13:43.44,1.039,74.3382,10.9594,294.604678678,35.1383979070,2457617.835497289,0.829036617282002,-0.5350138371896378,-0.2320846832746006,0.009911025306946743,0.01290280660485781,0.005554540872591841
wircam_H2_1977616p_fixed.fits.fz.fcat,16BQ03,19:24:59.16,19:25:09.13,-0:13:23.51,-0:13:13.54,1.038,74.3994,10.6228,294.576170397,35.0983627170,2457617.835765189,0.8290392724167743,-0.5350103804689323,-0.2320831952107195,0.009910809722157738,0.01290324605836264,0.005554558828443846
wircam_H2_1977617p_fixed.fits.fz.fcat,16BQ03,19:25:19.41,19:25:29.59,-0:13:00.81,-0:12:50.63,1.038,74.3913,10.3243,294.566036225,35.1235355150,2457617.835998989,0.8290415895420742,-0.5350073636451373,-0.2320818965530014,0.009910620954378621,0.01290362922522857,0.005554574523841353
wircam_H2_1977618p_fixed.fits.fz.fcat,16BQ03,19:25:42.02,19:25:52.00,-0:12:49.94,-0:12:39.96,1.038,74.4091,10.1917,294.614745544,35.1133558090,2457617.836259989,0.8290441761865859,-0.5350039957420705,-0.2320804468067597,0.009910409582054526,0.01290405684329327,0.005554592034652609
wircam_H2_1977619p_fixed.fits.fz.fcat,16BQ03,19:26:06.44,19:26:16.47,-0:12:18.18,-0:12:08.15,1.038,74.4141,9.7893,294.584272783,35.1301138860,2457617.836541789,0.8290469689077803,-0.5350003593138267,-0.2320788815200643,0.009910180742982617,0.01290451827564222,0.00555461093346224
wircam_H2_1977620p_fixed.fits.fz.fcat,16BQ03,19:26:29.65,19:26:39.63,-0:11:57.91,-0:11:47.93,1.038,74.4504,9.5559,294.596510969,35.1067004500,2457617.836809689,0.8290496238159335,-0.5349969021347086,-0.2320773934374118,0.009909962452698364,0.01290495663637373,0.005554628898126934
wircam_H2_1977621p_fixed.fits.fz.fcat,16BQ03,19:26:53.77,19:27:03.89,-0:11:35.25,-0:11:25.13,1.038,74.4444,9.2452,294.602590143,35.1284193910,2457617.837088089,0.8290523827178554,-0.5349933093313565,-0.2320758470261081,0.009909734882653542,0.01290541193509176,0.005554647598651083
wircam_H2_1977622p_fixed.fits.fz.fcat,16BQ03,19:27:17.83,19:27:27.82,-0:11:05.33,-0:10:55.34,1.038,74.4827,8.8853,294.578262493,35.1083360750,2457617.837365789,0.8290551346196209,-0.5349897254354707,-0.2320743044978998,0.009909507215669151,0.01290586577971625,0.00555466621986104
wircam_H2_1977623p_fixed.fits.fz.fcat,16BQ03,19:27:43.33,19:27:53.31,-0:10:41.78,-0:10:31.80,1.038,74.5098,8.6031,294.586469869,35.0950890950,2457617.837660189,0.8290580519429339,-0.5349859258777854,-0.2320726692012514,0.009909265007749394,0.01290634658235365,0.005554685973501418
wircam_H2_1977624p_fixed.fits.fz.fcat,16BQ03,19:28:08.70,19:28:18.98,-0:10:18.37,-0:10:08.09,1.038,74.4770,8.2837,294.594439534,35.1416822020,2457617.837952989,0.8290609533404208,-0.534982146829482,-0.2320710427863029,0.009909023460781242,0.01290682459136892,0.005554705621389538
wircam_H2_1977625p_fixed.fits.fz.fcat,16BQ03,19:28:37.73,19:28:47.80,-0:09:50.32,-0:09:40.25,1.038,74.5174,7.9456,294.598503418,35.1167450130,2457617.838287989,0.829064272816792,-0.5349778229517766,-0.2320691819561685,0.009908745922794889,0.01290737088109159,0.005554728111369571
wircam_H2_1977626p_fixed.fits.fz.fcat,16BQ03,19:28:57.98,19:29:08.01,-0:09:26.15,-0:09:16.12,1.038,74.5269,7.6419,294.582238608,35.1201705640,2457617.838521789,0.8290665894589474,-0.534974805163844,-0.2320678832588748,0.009908551664711086,0.01290775195935043,0.005554743789141702
wircam_H2_1977627p_fixed.fits.fz.fcat,16BQ03,19:29:21.09,19:29:31.22,-0:09:09.40,-0:08:59.27,1.038,74.5224,7.4230,294.608644087,35.1333487910,2457617.838788589,0.8290692330308432,-0.5349713613177076,-0.2320664012508718,0.009908329382279124,0.01290818660112756,0.00555476170533661
wircam_H2_1977628p_fixed.fits.fz.fcat,16BQ03,19:29:49.42,19:29:59.58,-0:08:32.27,-0:08:22.11,1.038,74.5707,6.9599,294.572114432,35.1033659640,2457617.839115489,0.8290724720190882,-0.5349671415445126,-0.2320645853956787,0.009908056127259186,0.01290871879054927,0.005554783644523636
wircam_J_1977630p_fixed.fits.fz.fcat,16BQ03,19:30:50.97,19:31:16.05,-0:07:35.12,-0:07:10.04,1.038,74.5816,6.2312,294.590048859,35.1185164910,2457617.839912794,0.8290803715003244,-0.5349568488344096,-0.232060156514457,0.009907385367129781,0.01291001485496285,0.005554837159572128
wircam_J_1977631p_fixed.fits.fz.fcat,16BQ03,19:31:25.37,19:31:50.59,-0:06:53.38,-0:06:28.16,1.037,74.6068,5.7072,294.559690609,35.1104241020,2457617.840309894,0.8290843056563265,-0.5349517221395078,-0.2320579506833405,0.009907049171891429,0.01291065960003699,0.005554863822359976
wircam_J_1977632p_fixed.fits.fz.fcat,16BQ03,19:32:01.97,19:32:27.11,-0:06:26.57,-0:06:01.43,1.037,74.6337,5.3656,294.600470927,35.0932809160,2457617.840732294,0.8290884903180763,-0.5349462685321879,-0.2320556043028669,0.009906689896222943,0.01291134465434649,0.005554892194809317
wircam_J_1977633p_fixed.fits.fz.fcat,16BQ03,19:32:41.90,19:33:06.96,-0:05:51.53,-0:05:26.47,1.037,74.6130,4.9024,294.620740884,35.1266715350,2457617.841193195,0.8290930562207726,-0.5349403175213001,-0.2320530440459106,0.009906295995502908,0.01291209134459657,0.005554923122938206
wircam_J_1977634p_fixed.fits.fz.fcat,16BQ03,19:33:20.25,19:33:45.32,-0:05:03.39,-0:04:38.32,1.037,74.6114,4.2846,294.579943290,35.1436537750,2457617.841635794,0.8290974406633389,-0.5349346024711114,-0.2320505854303446,0.009905915869014376,0.01291280765751077,0.00555495284813517
wircam_J_1977635p_fixed.fits.fz.fcat,16BQ03,19:33:57.85,19:34:22.90,-0:04:23.35,-0:03:58.30,1.037,74.6308,3.7805,294.569731562,35.1351993350,2457617.842069894,0.8291017407401337,-0.5349289968690422,-0.232048174019009,0.009905541294519345,0.01291350934136272,0.005554982013726439
wircam_J_1977636p_fixed.fits.fz.fcat,16BQ03,19:34:36.03,19:35:01.05,-0:03:54.95,-0:03:29.93,1.037,74.6714,3.4125,294.610683122,35.1016861880,2457617.842510595,0.829106106028086,-0.5349233057285884,-0.2320457259319055,0.009905159308553624,0.01291422112455523,0.005555011606733081
wircam_J_1977637p_fixed.fits.fz.fcat,16BQ03,19:35:16.44,19:35:41.51,-0:03:13.07,-0:02:48.00,1.037,74.6438,2.8694,294.604339819,35.1383309770,2457617.842976994,0.8291107256997116,-0.5349172823603983,-0.2320431350671799,0.009904752955505301,0.01291497336679881,0.005555042927026591
wircam_J_1977638p_fixed.fits.fz.fcat,16BQ03,19:35:56.05,19:36:21.12,-0:02:26.62,-0:02:01.55,1.037,74.6920,2.2863,294.576272046,35.0985137990,2457617.843434194,0.8291152540613325,-0.5349113774661853,-0.2320405952945484,0.009904352753713274,0.0129157099753337,0.005555073643650965
wircam_J_1977639p_fixed.fits.fz.fcat,16BQ03,19:36:34.40,19:36:59.42,-0:01:45.82,-0:01:20.80,1.037,74.6729,1.7466,294.565746641,35.1234497570,2457617.843876794,0.8291196376418224,-0.5349056608152449,-0.2320381366123619,0.009903963594219438,0.01291642238422707,0.005555103377660617
wircam_J_1977640p_fixed.fits.fz.fcat,16BQ03,19:37:10.61,19:37:35.80,-0:01:21.35,-0:00:56.16,1.037,74.6856,1.4339,294.614668456,35.1133476820,2457617.844294894,0.8291237784118664,-0.5349002603184776,-0.2320358140177411,0.009903594192772324,0.01291709446625969,0.005555131472510281
wircam_J_1977641p_fixed.fits.fz.fcat,16BQ03,19:37:51.49,19:38:16.61,-0:00:33.13,-0:00:08.01,1.037,74.6726,0.8208,294.583924271,35.1302150970,2457617.844766694,0.8291284508288975,-0.5348941658545686,-0.2320331930992418,0.009903175501960662,0.01291785211949377,0.00555516317174938
wircam_J_1977642p_fixed.fits.fz.fcat,16BQ03,19:38:29.59,19:38:54.76,0:00:02.03,0:00:27.20,1.037,74.6976,0.3683,294.596436296,35.1067823390,2457617.845206394,0.8291328051690393,-0.5348884857199133,-0.2320307504874897,0.00990278345190513,0.01291855729317021,0.005555192720692581
wircam_J_1977643p_fixed.fits.fz.fcat,16BQ03,19:39:11.97,19:39:37.01,0:00:42.95,0:01:07.99,1.037,74.6761,359.8305,294.602283259,35.1283704380,2457617.845695594,0.8291376495035739,-0.5348821657699407,-0.2320280328791683,0.00990234516167513,0.01291934102314837,0.00555522559642554
wircam_J_1977644p_fixed.fits.fz.fcat,16BQ03,19:39:51.44,19:40:16.51,0:01:28.28,0:01:53.35,1.037,74.6949,359.2492,294.578032939,35.1082408770,2457617.846151194,0.8291421609186501,-0.5348762795521029,-0.2320255019114167,0.009901934966294799,0.01292006992058118,0.005555256211704002
wircam_J_1977645p_fixed.fits.fz.fcat,16BQ03,19:40:27.79,19:40:52.86,0:02:02.68,0:02:27.75,1.037,74.7060,358.8071,294.586246846,35.0952274440,2457617.846570794,0.8291463156910447,-0.5348708581500144,-0.2320231709199834,0.009901555588884753,0.0129207405220822,0.005555284425524957
wircam_J_1977646p_fixed.fits.fz.fcat,16BQ03,19:41:07.05,19:41:32.18,0:02:39.98,0:03:05.11,1.037,74.6557,358.3331,294.594266889,35.1416152050,2457617.847023894,0.8291508019927467,-0.5348650035985547,-0.2320206538137021,0.009901144080413893,0.01292146377058193,0.005555314882175032
wircam_J_1977647p_fixed.fits.fz.fcat,16BQ03,19:41:45.47,19:42:10.95,0:03:17.42,0:03:42.90,1.037,74.6758,357.8385,294.597808844,35.1174393340,2457617.847467294,0.8291551920704339,-0.5348592740647166,-0.2320181905804723,0.009900739613280826,0.01292217083898631,0.005555344686686189
wircam_J_1977648p_fixed.fits.fz.fcat,16BQ03,19:42:21.13,19:42:46.19,0:03:57.00,0:04:22.06,1.037,74.6661,357.3371,294.581874814,35.1203738570,2457617.847878894,0.8291592671372873,-0.5348539551643084,-0.2320159039949116,0.009900362553607753,0.01292282630028917,0.005555372358526825
wircam_J_1977649p_fixed.fits.fz.fcat,16BQ03,19:43:00.78,19:43:25.90,0:04:30.29,0:04:55.41,1.037,74.6462,356.9060,294.608388380,35.1337107790,2457617.848336694,0.8291637994269148,-0.5348480389276898,-0.2320133607383925,0.00989994131592923,0.01292355459845918,0.005555403154465392
wircam_J_1977650p_fixed.fits.fz.fcat,16BQ03,19:43:41.09,19:44:06.36,0:05:19.40,0:05:44.67,1.037,74.6649,356.2699,294.571767530,35.1036466580,2457617.848801894,0.829168404779666,-0.5348420267181955,-0.2320107763575786,0.00989951133606411,0.01292429361285793,0.005555434426289117
wircam_H2_2001299p_fixed.fits.fz.fcat,16BQ06,19:13:06.83,19:13:16.90,-0:25:19.26,-0:25:09.19,1.042,73.6542,19.0655,294.591238454,35.1188853150,2457640.764743184,0.9840700539265408,-0.2084461706526134,-0.09051622982993694,0.00388791565870801,0.0153939096794246,0.006639063675853277
