FILENAME,EXPTIME,HDRFRAME,PTGCPD
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0027_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0028_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0029_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0030_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0031_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0040_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0041_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0042_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0043_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0044_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0045_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0046_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0047_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0048_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0049_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0050_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0051_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0052_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0053_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0054_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0055_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0064_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0065_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0066_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0067_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0068_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0069_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0070_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I1_57909248_0071_0000_1_cbcd.fits,23.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0004_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0005_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0006_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0007_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0008_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0009_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0010_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0011_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0012_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0013_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0014_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0015_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0016_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0017_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0018_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0019_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0028_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0029_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0030_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0031_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0032_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0033_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0034_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0035_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0036_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0037_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0038_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0039_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0040_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0041_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0042_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0043_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0052_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0053_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0054_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0055_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0056_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0057_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0058_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0059_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0060_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0061_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0062_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0063_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0064_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0065_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0066_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/2m0415/r57909248/SPITZER_I2_57909248_0067_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0008_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0009_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0010_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0011_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0012_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0013_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I1_68556032_0014_0000_1_cbcd.fits,23.6,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0000_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0001_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0002_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0003_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0004_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0005_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0006_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r68556032/SPITZER_I2_68556032_0007_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0000_0000_1_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0001_0000_1_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0002_0000_1_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0003_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0004_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0005_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0006_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0007_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0008_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0009_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70093824/SPITZER_I2_70093824_0010_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0000_0000_1_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0001_0000_1_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0002_0000_1_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0003_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0004_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0005_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0006_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0007_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0008_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0009_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094080/SPITZER_I2_70094080_0010_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0000_0000_1_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0001_0000_1_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0002_0000_1_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0003_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0004_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0005_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0006_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0007_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0008_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0009_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094336/SPITZER_I2_70094336_0010_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0000_0000_1_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0001_0000_1_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0002_0000_1_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0003_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0004_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0005_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0006_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0007_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0008_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0009_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094592/SPITZER_I2_70094592_0010_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0000_0000_1_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0001_0000_1_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0002_0000_1_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0003_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0004_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0005_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0007_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0008_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0009_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70094848/SPITZER_I2_70094848_0010_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0000_0000_1_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0001_0000_1_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0002_0000_1_cbcd.fits,96.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0003_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0004_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0005_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0006_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0007_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0008_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0009_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J0212/r70095104/SPITZER_I2_70095104_0010_0000_1_cbcd.fits,96.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0000_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0001_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0002_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0003_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0004_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0005_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0006_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0007_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0008_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69845760/SPITZER_I2_69845760_0009_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0000_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0001_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0002_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0003_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0004_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0005_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0006_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0007_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0008_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846272/SPITZER_I2_69846272_0009_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0000_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0001_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0002_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0003_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0004_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0005_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0006_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0007_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0008_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69846784/SPITZER_I2_69846784_0009_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0000_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0001_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0002_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0003_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0004_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0005_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0006_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0007_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0008_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847040/SPITZER_I2_69847040_0009_0000_1_cbcd.fits,26.8,___,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847296/SPITZER_I2_69847296_0000_0000_1_cbcd.fits,0.8,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847296/SPITZER_I2_69847296_0001_0000_1_cbcd.fits,26.8,    long,___
/home/rsiverd/ucd_project/ucd_targets/J1832/r69847296/SPITZER_I2_69847296_0002_0000_1_cbcd.fits,26.8,___,___
